publishTime,startTime,generation,horizon_hours
2024-01-04 09:30:00+00:00,2024-01-05 18:00:00+00:00,6693,32.5
2024-01-04 11:30:00+00:00,2024-01-05 18:00:00+00:00,6686,30.5
2024-01-04 15:30:00+00:00,2024-01-05 18:00:00+00:00,7301,26.5
2024-01-04 18:30:00+00:00,2024-01-05 18:00:00+00:00,7744,23.5
2024-01-04 22:30:00+00:00,2024-01-05 18:00:00+00:00,7929,19.5
2024-01-03 22:30:00+00:00,2024-01-05 19:00:00+00:00,6339,44.5
2024-01-04 02:30:00+00:00,2024-01-05 19:00:00+00:00,7023,40.5
2024-01-04 04:30:00+00:00,2024-01-05 19:00:00+00:00,6990,38.5
2024-01-04 07:30:00+00:00,2024-01-05 19:00:00+00:00,6748,35.5
2024-01-04 09:30:00+00:00,2024-01-05 19:00:00+00:00,6748,33.5
2024-01-04 11:30:00+00:00,2024-01-05 19:00:00+00:00,6752,31.5
2024-01-04 15:30:00+00:00,2024-01-05 19:00:00+00:00,7343,27.5
2024-01-04 18:30:00+00:00,2024-01-05 19:00:00+00:00,7481,24.5
2024-01-04 22:30:00+00:00,2024-01-05 19:00:00+00:00,7645,20.5
2024-01-03 22:30:00+00:00,2024-01-05 20:00:00+00:00,6447,45.5
2024-01-04 02:30:00+00:00,2024-01-05 20:00:00+00:00,7059,41.5
2024-01-04 04:30:00+00:00,2024-01-05 20:00:00+00:00,7024,39.5
2024-01-04 07:30:00+00:00,2024-01-05 20:00:00+00:00,6683,36.5
2024-01-04 09:30:00+00:00,2024-01-05 20:00:00+00:00,6681,34.5
2024-01-04 11:30:00+00:00,2024-01-05 20:00:00+00:00,6683,32.5
2024-01-04 15:30:00+00:00,2024-01-05 20:00:00+00:00,7234,28.5
2024-01-04 18:30:00+00:00,2024-01-05 20:00:00+00:00,7362,25.5
2024-01-04 22:30:00+00:00,2024-01-05 20:00:00+00:00,7534,21.5
2024-01-03 22:30:00+00:00,2024-01-05 21:00:00+00:00,6559,46.5
2024-01-04 02:30:00+00:00,2024-01-05 21:00:00+00:00,7095,42.5
2024-01-04 04:30:00+00:00,2024-01-05 21:00:00+00:00,7059,40.5
2024-01-04 07:30:00+00:00,2024-01-05 21:00:00+00:00,6618,37.5
2024-01-04 09:30:00+00:00,2024-01-05 21:00:00+00:00,6614,35.5
2024-01-04 11:30:00+00:00,2024-01-05 21:00:00+00:00,6613,33.5
2024-01-04 15:30:00+00:00,2024-01-05 21:00:00+00:00,7041,29.5
2024-01-04 18:30:00+00:00,2024-01-05 21:00:00+00:00,7047,26.5
2024-01-04 22:30:00+00:00,2024-01-05 21:00:00+00:00,7231,22.5
2024-01-05 02:30:00+00:00,2024-01-05 21:00:00+00:00,6864,18.5
2024-01-05 04:30:00+00:00,2024-01-05 21:00:00+00:00,6866,16.5
2024-01-05 07:30:00+00:00,2024-01-05 21:00:00+00:00,6757,13.5
2024-01-05 09:30:00+00:00,2024-01-05 21:00:00+00:00,6756,11.5
2024-01-05 11:30:00+00:00,2024-01-05 21:00:00+00:00,6765,9.5
2024-01-05 15:30:00+00:00,2024-01-05 21:00:00+00:00,7088,5.5
2024-01-05 18:30:00+00:00,2024-01-05 21:00:00+00:00,6864,2.5
2024-01-04 02:30:00+00:00,2024-01-05 22:00:00+00:00,7110,43.5
2024-01-04 04:30:00+00:00,2024-01-05 22:00:00+00:00,7072,41.5
2024-01-04 07:30:00+00:00,2024-01-05 22:00:00+00:00,6768,38.5
2024-01-04 09:30:00+00:00,2024-01-05 22:00:00+00:00,6762,36.5
2024-01-04 11:30:00+00:00,2024-01-05 22:00:00+00:00,6733,34.5
2024-01-04 15:30:00+00:00,2024-01-05 22:00:00+00:00,7067,30.5
2024-01-04 18:30:00+00:00,2024-01-05 22:00:00+00:00,6840,27.5
2024-01-04 22:30:00+00:00,2024-01-05 22:00:00+00:00,7039,23.5
2024-01-05 02:30:00+00:00,2024-01-05 22:00:00+00:00,6564,19.5
2024-01-05 04:30:00+00:00,2024-01-05 22:00:00+00:00,6563,17.5
2024-01-05 07:30:00+00:00,2024-01-05 22:00:00+00:00,6458,14.5
2024-01-05 09:30:00+00:00,2024-01-05 22:00:00+00:00,6457,12.5
2024-01-05 11:30:00+00:00,2024-01-05 22:00:00+00:00,6466,10.5
2024-01-05 15:30:00+00:00,2024-01-05 22:00:00+00:00,6791,6.5
2024-01-05 18:30:00+00:00,2024-01-05 22:00:00+00:00,6657,3.5
2024-01-04 02:30:00+00:00,2024-01-05 23:00:00+00:00,7126,44.5
2024-01-04 04:30:00+00:00,2024-01-05 23:00:00+00:00,7086,42.5
2024-01-04 07:30:00+00:00,2024-01-05 23:00:00+00:00,6788,39.5
2024-01-04 09:30:00+00:00,2024-01-05 23:00:00+00:00,6780,37.5
2024-01-04 11:30:00+00:00,2024-01-05 23:00:00+00:00,6736,35.5
2024-01-04 15:30:00+00:00,2024-01-05 23:00:00+00:00,7000,31.5
2024-01-04 18:30:00+00:00,2024-01-05 23:00:00+00:00,6753,28.5
2024-01-04 22:30:00+00:00,2024-01-05 23:00:00+00:00,6946,24.5
2024-01-05 02:30:00+00:00,2024-01-05 23:00:00+00:00,6380,20.5
2024-01-05 04:30:00+00:00,2024-01-05 23:00:00+00:00,6375,18.5
2024-01-05 07:30:00+00:00,2024-01-05 23:00:00+00:00,6246,15.5
2024-01-05 09:30:00+00:00,2024-01-05 23:00:00+00:00,6244,13.5
2024-01-05 11:30:00+00:00,2024-01-05 23:00:00+00:00,6257,11.5
2024-01-05 15:30:00+00:00,2024-01-05 23:00:00+00:00,6668,7.5
2024-01-05 18:30:00+00:00,2024-01-05 23:00:00+00:00,6565,4.5
2024-01-05 22:30:00+00:00,2024-01-05 23:00:00+00:00,6570,0.5
2024-01-04 02:30:00+00:00,2024-01-06 00:00:00+00:00,7142,45.5
2024-01-04 04:30:00+00:00,2024-01-06 00:00:00+00:00,7100,43.5
2024-01-04 07:30:00+00:00,2024-01-06 00:00:00+00:00,6809,40.5
2024-01-04 09:30:00+00:00,2024-01-06 00:00:00+00:00,6799,38.5
2024-01-04 11:30:00+00:00,2024-01-06 00:00:00+00:00,6755,36.5
2024-01-04 15:30:00+00:00,2024-01-06 00:00:00+00:00,6930,32.5
2024-01-04 18:30:00+00:00,2024-01-06 00:00:00+00:00,6747,29.5
2024-01-04 22:30:00+00:00,2024-01-06 00:00:00+00:00,6952,25.5
2024-01-05 02:30:00+00:00,2024-01-06 00:00:00+00:00,6418,21.5
2024-01-05 04:30:00+00:00,2024-01-06 00:00:00+00:00,6411,19.5
2024-01-05 07:30:00+00:00,2024-01-06 00:00:00+00:00,6134,16.5
2024-01-05 09:30:00+00:00,2024-01-06 00:00:00+00:00,6131,14.5
2024-01-05 11:30:00+00:00,2024-01-06 00:00:00+00:00,6147,12.5
2024-01-05 15:30:00+00:00,2024-01-06 00:00:00+00:00,6613,8.5
2024-01-05 18:30:00+00:00,2024-01-06 00:00:00+00:00,6586,5.5
2024-01-05 22:30:00+00:00,2024-01-06 00:00:00+00:00,6590,1.5
2024-01-04 02:30:00+00:00,2024-01-06 01:00:00+00:00,7193,46.5
2024-01-04 04:30:00+00:00,2024-01-06 01:00:00+00:00,7154,44.5
2024-01-04 07:30:00+00:00,2024-01-06 01:00:00+00:00,6779,41.5
2024-01-04 09:30:00+00:00,2024-01-06 01:00:00+00:00,6769,39.5
2024-01-04 11:30:00+00:00,2024-01-06 01:00:00+00:00,6683,37.5
2024-01-04 15:30:00+00:00,2024-01-06 01:00:00+00:00,6984,33.5
2024-01-04 18:30:00+00:00,2024-01-06 01:00:00+00:00,6713,30.5
2024-01-04 22:30:00+00:00,2024-01-06 01:00:00+00:00,6911,26.5
2024-01-05 02:30:00+00:00,2024-01-06 01:00:00+00:00,6350,22.5
2024-01-05 04:30:00+00:00,2024-01-06 01:00:00+00:00,6348,20.5
2024-01-05 07:30:00+00:00,2024-01-06 01:00:00+00:00,6153,17.5
2024-01-05 09:30:00+00:00,2024-01-06 01:00:00+00:00,6150,15.5
2024-01-05 11:30:00+00:00,2024-01-06 01:00:00+00:00,6153,13.5
2024-01-05 15:30:00+00:00,2024-01-06 01:00:00+00:00,6525,9.5
2024-01-05 18:30:00+00:00,2024-01-06 01:00:00+00:00,6377,6.5
2024-01-05 22:30:00+00:00,2024-01-06 01:00:00+00:00,6373,2.5
2024-01-04 02:30:00+00:00,2024-01-06 02:00:00+00:00,7242,47.5
2024-01-04 04:30:00+00:00,2024-01-06 02:00:00+00:00,7207,45.5
2024-01-04 07:30:00+00:00,2024-01-06 02:00:00+00:00,6751,42.5
2024-01-04 09:30:00+00:00,2024-01-06 02:00:00+00:00,6741,40.5
2024-01-04 11:30:00+00:00,2024-01-06 02:00:00+00:00,6620,38.5
2024-01-04 15:30:00+00:00,2024-01-06 02:00:00+00:00,6784,34.5
2024-01-04 18:30:00+00:00,2024-01-06 02:00:00+00:00,6525,31.5
2024-01-04 22:30:00+00:00,2024-01-06 02:00:00+00:00,6712,27.5
2024-01-05 02:30:00+00:00,2024-01-06 02:00:00+00:00,6277,23.5
2024-01-05 04:30:00+00:00,2024-01-06 02:00:00+00:00,6273,21.5
2024-01-05 07:30:00+00:00,2024-01-06 02:00:00+00:00,6161,18.5
2024-01-05 09:30:00+00:00,2024-01-06 02:00:00+00:00,6158,16.5
2024-01-05 11:30:00+00:00,2024-01-06 02:00:00+00:00,6166,14.5
2024-01-05 15:30:00+00:00,2024-01-06 02:00:00+00:00,6649,10.5
2024-01-05 18:30:00+00:00,2024-01-06 02:00:00+00:00,6578,7.5
2024-01-05 22:30:00+00:00,2024-01-06 02:00:00+00:00,6575,3.5
2024-01-04 04:30:00+00:00,2024-01-06 03:00:00+00:00,7258,46.5
2024-01-04 07:30:00+00:00,2024-01-06 03:00:00+00:00,6723,43.5
2024-01-04 09:30:00+00:00,2024-01-06 03:00:00+00:00,6714,41.5
2024-01-04 11:30:00+00:00,2024-01-06 03:00:00+00:00,6635,39.5
2024-01-04 15:30:00+00:00,2024-01-06 03:00:00+00:00,6877,35.5
2024-01-04 18:30:00+00:00,2024-01-06 03:00:00+00:00,6645,32.5
2024-01-04 22:30:00+00:00,2024-01-06 03:00:00+00:00,6840,28.5
2024-01-05 02:30:00+00:00,2024-01-06 03:00:00+00:00,6301,24.5
2024-01-05 04:30:00+00:00,2024-01-06 03:00:00+00:00,6287,22.5
2024-01-05 07:30:00+00:00,2024-01-06 03:00:00+00:00,6045,19.5
2024-01-05 09:30:00+00:00,2024-01-06 03:00:00+00:00,6041,17.5
2024-01-05 11:30:00+00:00,2024-01-06 03:00:00+00:00,6045,15.5
2024-01-05 15:30:00+00:00,2024-01-06 03:00:00+00:00,6509,11.5
2024-01-05 18:30:00+00:00,2024-01-06 03:00:00+00:00,6460,8.5
2024-01-05 22:30:00+00:00,2024-01-06 03:00:00+00:00,6457,4.5
2024-01-04 04:30:00+00:00,2024-01-06 04:00:00+00:00,7249,47.5
2024-01-04 07:30:00+00:00,2024-01-06 04:00:00+00:00,6764,44.5
2024-01-04 09:30:00+00:00,2024-01-06 04:00:00+00:00,6757,42.5
2024-01-04 11:30:00+00:00,2024-01-06 04:00:00+00:00,6707,40.5
2024-01-04 15:30:00+00:00,2024-01-06 04:00:00+00:00,6451,36.5
2024-01-04 18:30:00+00:00,2024-01-06 04:00:00+00:00,6589,33.5
2024-01-04 22:30:00+00:00,2024-01-06 04:00:00+00:00,6805,29.5
2024-01-05 02:30:00+00:00,2024-01-06 04:00:00+00:00,6357,25.5
2024-01-05 04:30:00+00:00,2024-01-06 04:00:00+00:00,6354,23.5
2024-01-05 07:30:00+00:00,2024-01-06 04:00:00+00:00,6243,20.5
2024-01-05 09:30:00+00:00,2024-01-06 04:00:00+00:00,6239,18.5
2024-01-05 11:30:00+00:00,2024-01-06 04:00:00+00:00,6244,16.5
2024-01-05 15:30:00+00:00,2024-01-06 04:00:00+00:00,6578,12.5
2024-01-05 18:30:00+00:00,2024-01-06 04:00:00+00:00,6419,9.5
2024-01-05 22:30:00+00:00,2024-01-06 04:00:00+00:00,6410,5.5
2024-01-04 07:30:00+00:00,2024-01-06 05:00:00+00:00,6806,45.5
2024-01-04 09:30:00+00:00,2024-01-06 05:00:00+00:00,6800,43.5
2024-01-04 11:30:00+00:00,2024-01-06 05:00:00+00:00,6775,41.5
2024-01-04 15:30:00+00:00,2024-01-06 05:00:00+00:00,6504,37.5
2024-01-04 18:30:00+00:00,2024-01-06 05:00:00+00:00,6719,34.5
2024-01-04 22:30:00+00:00,2024-01-06 05:00:00+00:00,6910,30.5
2024-01-05 02:30:00+00:00,2024-01-06 05:00:00+00:00,6394,26.5
2024-01-05 04:30:00+00:00,2024-01-06 05:00:00+00:00,6387,24.5
2024-01-05 07:30:00+00:00,2024-01-06 05:00:00+00:00,6214,21.5
2024-01-05 09:30:00+00:00,2024-01-06 05:00:00+00:00,6210,19.5
2024-01-05 11:30:00+00:00,2024-01-06 05:00:00+00:00,6223,17.5
2024-01-05 15:30:00+00:00,2024-01-06 05:00:00+00:00,6610,13.5
2024-01-05 18:30:00+00:00,2024-01-06 05:00:00+00:00,6538,10.5
2024-01-05 22:30:00+00:00,2024-01-06 05:00:00+00:00,6524,6.5
2024-01-04 07:30:00+00:00,2024-01-06 06:00:00+00:00,6849,46.5
2024-01-04 09:30:00+00:00,2024-01-06 06:00:00+00:00,6843,44.5
2024-01-04 11:30:00+00:00,2024-01-06 06:00:00+00:00,6837,42.5
2024-01-04 15:30:00+00:00,2024-01-06 06:00:00+00:00,6556,38.5
2024-01-04 18:30:00+00:00,2024-01-06 06:00:00+00:00,6807,35.5
2024-01-04 22:30:00+00:00,2024-01-06 06:00:00+00:00,6995,31.5
2024-01-05 02:30:00+00:00,2024-01-06 06:00:00+00:00,6507,27.5
2024-01-05 04:30:00+00:00,2024-01-06 06:00:00+00:00,6495,25.5
2024-01-05 07:30:00+00:00,2024-01-06 06:00:00+00:00,6352,22.5
2024-01-05 09:30:00+00:00,2024-01-06 06:00:00+00:00,6349,20.5
2024-01-05 11:30:00+00:00,2024-01-06 06:00:00+00:00,6353,18.5
2024-01-05 15:30:00+00:00,2024-01-06 06:00:00+00:00,6727,14.5
2024-01-05 18:30:00+00:00,2024-01-06 06:00:00+00:00,6636,11.5
2024-01-05 22:30:00+00:00,2024-01-06 06:00:00+00:00,6631,7.5
2024-01-04 07:30:00+00:00,2024-01-06 07:00:00+00:00,6715,47.5
2024-01-04 09:30:00+00:00,2024-01-06 07:00:00+00:00,6709,45.5
2024-01-04 11:30:00+00:00,2024-01-06 07:00:00+00:00,6705,43.5
2024-01-04 15:30:00+00:00,2024-01-06 07:00:00+00:00,6421,39.5
2024-01-04 18:30:00+00:00,2024-01-06 07:00:00+00:00,6597,36.5
2024-01-04 22:30:00+00:00,2024-01-06 07:00:00+00:00,6790,32.5
2024-01-05 02:30:00+00:00,2024-01-06 07:00:00+00:00,6268,28.5
2024-01-05 04:30:00+00:00,2024-01-06 07:00:00+00:00,6267,26.5
2024-01-05 07:30:00+00:00,2024-01-06 07:00:00+00:00,6142,23.5
2024-01-05 09:30:00+00:00,2024-01-06 07:00:00+00:00,6139,21.5
2024-01-05 11:30:00+00:00,2024-01-06 07:00:00+00:00,6139,19.5
2024-01-05 15:30:00+00:00,2024-01-06 07:00:00+00:00,6491,15.5
2024-01-05 18:30:00+00:00,2024-01-06 07:00:00+00:00,6396,12.5
2024-01-05 22:30:00+00:00,2024-01-06 07:00:00+00:00,6390,8.5
2024-01-04 09:30:00+00:00,2024-01-06 08:00:00+00:00,6583,46.5
2024-01-04 11:30:00+00:00,2024-01-06 08:00:00+00:00,6581,44.5
2024-01-04 15:30:00+00:00,2024-01-06 08:00:00+00:00,6294,40.5
2024-01-04 18:30:00+00:00,2024-01-06 08:00:00+00:00,6518,37.5
2024-01-04 22:30:00+00:00,2024-01-06 08:00:00+00:00,6709,33.5
2024-01-05 02:30:00+00:00,2024-01-06 08:00:00+00:00,6276,29.5
2024-01-05 04:30:00+00:00,2024-01-06 08:00:00+00:00,6277,27.5
2024-01-05 07:30:00+00:00,2024-01-06 08:00:00+00:00,6191,24.5
2024-01-05 09:30:00+00:00,2024-01-06 08:00:00+00:00,6188,22.5
2024-01-05 11:30:00+00:00,2024-01-06 08:00:00+00:00,6196,20.5
2024-01-05 15:30:00+00:00,2024-01-06 08:00:00+00:00,6578,16.5
2024-01-05 18:30:00+00:00,2024-01-06 08:00:00+00:00,6439,13.5
2024-01-05 22:30:00+00:00,2024-01-06 08:00:00+00:00,6442,9.5
2024-01-04 09:30:00+00:00,2024-01-06 09:00:00+00:00,6465,47.5
2024-01-04 11:30:00+00:00,2024-01-06 09:00:00+00:00,6465,45.5
2024-01-04 15:30:00+00:00,2024-01-06 09:00:00+00:00,6175,41.5
2024-01-04 18:30:00+00:00,2024-01-06 09:00:00+00:00,6355,38.5
2024-01-04 22:30:00+00:00,2024-01-06 09:00:00+00:00,6506,34.5
2024-01-05 02:30:00+00:00,2024-01-06 09:00:00+00:00,6252,30.5
2024-01-05 04:30:00+00:00,2024-01-06 09:00:00+00:00,6249,28.5
2024-01-05 07:30:00+00:00,2024-01-06 09:00:00+00:00,6209,25.5
2024-01-05 09:30:00+00:00,2024-01-06 09:00:00+00:00,6204,23.5
2024-01-05 11:30:00+00:00,2024-01-06 09:00:00+00:00,6212,21.5
2024-01-05 15:30:00+00:00,2024-01-06 09:00:00+00:00,6574,17.5
2024-01-05 18:30:00+00:00,2024-01-06 09:00:00+00:00,6518,14.5
2024-01-05 22:30:00+00:00,2024-01-06 09:00:00+00:00,6517,10.5
2024-01-04 11:30:00+00:00,2024-01-06 10:00:00+00:00,6328,46.5
2024-01-04 15:30:00+00:00,2024-01-06 10:00:00+00:00,6075,42.5
2024-01-04 18:30:00+00:00,2024-01-06 10:00:00+00:00,5576,39.5
2024-01-04 22:30:00+00:00,2024-01-06 10:00:00+00:00,5752,35.5
2024-01-05 02:30:00+00:00,2024-01-06 10:00:00+00:00,6154,31.5
2024-01-05 04:30:00+00:00,2024-01-06 10:00:00+00:00,6155,29.5
2024-01-05 07:30:00+00:00,2024-01-06 10:00:00+00:00,6158,26.5
2024-01-05 09:30:00+00:00,2024-01-06 10:00:00+00:00,6154,24.5
2024-01-05 11:30:00+00:00,2024-01-06 10:00:00+00:00,6156,22.5
2024-01-05 15:30:00+00:00,2024-01-06 10:00:00+00:00,6473,18.5
2024-01-05 18:30:00+00:00,2024-01-06 10:00:00+00:00,6358,15.5
2024-01-05 22:30:00+00:00,2024-01-06 10:00:00+00:00,6359,11.5
2024-01-04 11:30:00+00:00,2024-01-06 11:00:00+00:00,6196,47.5
2024-01-04 15:30:00+00:00,2024-01-06 11:00:00+00:00,5973,43.5
2024-01-04 18:30:00+00:00,2024-01-06 11:00:00+00:00,5528,40.5
2024-01-04 22:30:00+00:00,2024-01-06 11:00:00+00:00,5715,36.5
2024-01-05 02:30:00+00:00,2024-01-06 11:00:00+00:00,5955,32.5
2024-01-05 04:30:00+00:00,2024-01-06 11:00:00+00:00,5953,30.5
2024-01-05 07:30:00+00:00,2024-01-06 11:00:00+00:00,6038,27.5
2024-01-05 09:30:00+00:00,2024-01-06 11:00:00+00:00,6035,25.5
2024-01-05 11:30:00+00:00,2024-01-06 11:00:00+00:00,6027,23.5
2024-01-05 15:30:00+00:00,2024-01-06 11:00:00+00:00,6381,19.5
2024-01-05 18:30:00+00:00,2024-01-06 11:00:00+00:00,6336,16.5
2024-01-05 22:30:00+00:00,2024-01-06 11:00:00+00:00,6332,12.5
2024-01-04 15:30:00+00:00,2024-01-06 12:00:00+00:00,5875,44.5
2024-01-04 18:30:00+00:00,2024-01-06 12:00:00+00:00,5473,41.5
2024-01-04 22:30:00+00:00,2024-01-06 12:00:00+00:00,5670,37.5
2024-01-05 02:30:00+00:00,2024-01-06 12:00:00+00:00,5949,33.5
2024-01-05 04:30:00+00:00,2024-01-06 12:00:00+00:00,5940,31.5
2024-01-05 07:30:00+00:00,2024-01-06 12:00:00+00:00,5933,28.5
2024-01-05 09:30:00+00:00,2024-01-06 12:00:00+00:00,5931,26.5
2024-01-05 11:30:00+00:00,2024-01-06 12:00:00+00:00,5925,24.5
2024-01-05 15:30:00+00:00,2024-01-06 12:00:00+00:00,6328,20.5
2024-01-05 18:30:00+00:00,2024-01-06 12:00:00+00:00,6238,17.5
2024-01-05 22:30:00+00:00,2024-01-06 12:00:00+00:00,6235,13.5
2024-01-04 15:30:00+00:00,2024-01-06 13:00:00+00:00,5897,45.5
2024-01-04 18:30:00+00:00,2024-01-06 13:00:00+00:00,5566,42.5
2024-01-04 22:30:00+00:00,2024-01-06 13:00:00+00:00,5764,38.5
2024-01-05 02:30:00+00:00,2024-01-06 13:00:00+00:00,6013,34.5
2024-01-05 04:30:00+00:00,2024-01-06 13:00:00+00:00,6011,32.5
2024-01-05 07:30:00+00:00,2024-01-06 13:00:00+00:00,6036,29.5
2024-01-05 09:30:00+00:00,2024-01-06 13:00:00+00:00,6034,27.5
2024-01-05 11:30:00+00:00,2024-01-06 13:00:00+00:00,6030,25.5
2024-01-05 15:30:00+00:00,2024-01-06 13:00:00+00:00,6573,21.5
2024-01-05 18:30:00+00:00,2024-01-06 13:00:00+00:00,6467,18.5
2024-01-05 22:30:00+00:00,2024-01-06 13:00:00+00:00,6463,14.5
2024-01-04 15:30:00+00:00,2024-01-06 14:00:00+00:00,5921,46.5
2024-01-04 18:30:00+00:00,2024-01-06 14:00:00+00:00,5662,43.5
2024-01-04 22:30:00+00:00,2024-01-06 14:00:00+00:00,5861,39.5
2024-01-05 02:30:00+00:00,2024-01-06 14:00:00+00:00,6182,35.5
2024-01-05 04:30:00+00:00,2024-01-06 14:00:00+00:00,6181,33.5
2024-01-05 07:30:00+00:00,2024-01-06 14:00:00+00:00,6261,30.5
2024-01-05 09:30:00+00:00,2024-01-06 14:00:00+00:00,6259,28.5
2024-01-05 11:30:00+00:00,2024-01-06 14:00:00+00:00,6258,26.5
2024-01-05 15:30:00+00:00,2024-01-06 14:00:00+00:00,6725,22.5
2024-01-05 18:30:00+00:00,2024-01-06 14:00:00+00:00,6635,19.5
2024-01-05 22:30:00+00:00,2024-01-06 14:00:00+00:00,6627,15.5
2024-01-04 15:30:00+00:00,2024-01-06 15:00:00+00:00,5947,47.5
2024-01-04 18:30:00+00:00,2024-01-06 15:00:00+00:00,5759,44.5
2024-01-04 22:30:00+00:00,2024-01-06 15:00:00+00:00,5960,40.5
2024-01-05 02:30:00+00:00,2024-01-06 15:00:00+00:00,6155,36.5
2024-01-05 04:30:00+00:00,2024-01-06 15:00:00+00:00,6157,34.5
2024-01-05 07:30:00+00:00,2024-01-06 15:00:00+00:00,6296,31.5
2024-01-05 09:30:00+00:00,2024-01-06 15:00:00+00:00,6295,29.5
2024-01-05 11:30:00+00:00,2024-01-06 15:00:00+00:00,6306,27.5
2024-01-05 15:30:00+00:00,2024-01-06 15:00:00+00:00,6893,23.5
2024-01-05 18:30:00+00:00,2024-01-06 15:00:00+00:00,6755,20.5
2024-01-05 22:30:00+00:00,2024-01-06 15:00:00+00:00,6747,16.5
2024-01-04 18:30:00+00:00,2024-01-06 16:00:00+00:00,5739,45.5
2024-01-04 22:30:00+00:00,2024-01-06 16:00:00+00:00,5926,41.5
2024-01-05 02:30:00+00:00,2024-01-06 16:00:00+00:00,5758,37.5
2024-01-05 04:30:00+00:00,2024-01-06 16:00:00+00:00,5754,35.5
2024-01-05 07:30:00+00:00,2024-01-06 16:00:00+00:00,6191,32.5
2024-01-05 09:30:00+00:00,2024-01-06 16:00:00+00:00,6189,30.5
2024-01-05 11:30:00+00:00,2024-01-06 16:00:00+00:00,6196,28.5
2024-01-05 15:30:00+00:00,2024-01-06 16:00:00+00:00,6790,24.5
2024-01-05 18:30:00+00:00,2024-01-06 16:00:00+00:00,6782,21.5
2024-01-05 22:30:00+00:00,2024-01-06 16:00:00+00:00,6772,17.5
2024-01-04 18:30:00+00:00,2024-01-06 17:00:00+00:00,5722,46.5
2024-01-04 22:30:00+00:00,2024-01-06 17:00:00+00:00,5894,42.5
2024-01-05 02:30:00+00:00,2024-01-06 17:00:00+00:00,5774,38.5
2024-01-05 04:30:00+00:00,2024-01-06 17:00:00+00:00,5763,36.5
2024-01-05 07:30:00+00:00,2024-01-06 17:00:00+00:00,6228,33.5
2024-01-05 09:30:00+00:00,2024-01-06 17:00:00+00:00,6225,31.5
2024-01-05 11:30:00+00:00,2024-01-06 17:00:00+00:00,6237,29.5
2024-01-05 15:30:00+00:00,2024-01-06 17:00:00+00:00,6860,25.5
2024-01-05 18:30:00+00:00,2024-01-06 17:00:00+00:00,6839,22.5
2024-01-05 22:30:00+00:00,2024-01-06 17:00:00+00:00,6830,18.5
2024-01-04 18:30:00+00:00,2024-01-06 18:00:00+00:00,5709,47.5
2024-01-04 22:30:00+00:00,2024-01-06 18:00:00+00:00,5865,43.5
2024-01-05 02:30:00+00:00,2024-01-06 18:00:00+00:00,5792,39.5
2024-01-05 04:30:00+00:00,2024-01-06 18:00:00+00:00,5777,37.5
2024-01-05 07:30:00+00:00,2024-01-06 18:00:00+00:00,6337,34.5
2024-01-05 09:30:00+00:00,2024-01-06 18:00:00+00:00,6331,32.5
2024-01-05 11:30:00+00:00,2024-01-06 18:00:00+00:00,6313,30.5
2024-01-05 15:30:00+00:00,2024-01-06 18:00:00+00:00,6967,26.5
2024-01-05 18:30:00+00:00,2024-01-06 18:00:00+00:00,6819,23.5
2024-01-05 22:30:00+00:00,2024-01-06 18:00:00+00:00,6815,19.5
2024-01-04 22:30:00+00:00,2024-01-06 19:00:00+00:00,5681,44.5
2024-01-05 02:30:00+00:00,2024-01-06 19:00:00+00:00,5633,40.5
2024-01-05 04:30:00+00:00,2024-01-06 19:00:00+00:00,5617,38.5
2024-01-05 07:30:00+00:00,2024-01-06 19:00:00+00:00,6106,35.5
2024-01-05 09:30:00+00:00,2024-01-06 19:00:00+00:00,6103,33.5
2024-01-05 11:30:00+00:00,2024-01-06 19:00:00+00:00,6113,31.5
2024-01-05 15:30:00+00:00,2024-01-06 19:00:00+00:00,6685,27.5
2024-01-05 18:30:00+00:00,2024-01-06 19:00:00+00:00,6600,24.5
2024-01-05 22:30:00+00:00,2024-01-06 19:00:00+00:00,6594,20.5
2024-01-04 22:30:00+00:00,2024-01-06 20:00:00+00:00,5505,45.5
2024-01-05 02:30:00+00:00,2024-01-06 20:00:00+00:00,5483,41.5
2024-01-05 04:30:00+00:00,2024-01-06 20:00:00+00:00,5467,39.5
2024-01-05 07:30:00+00:00,2024-01-06 20:00:00+00:00,5807,36.5
2024-01-05 09:30:00+00:00,2024-01-06 20:00:00+00:00,5807,34.5
2024-01-05 11:30:00+00:00,2024-01-06 20:00:00+00:00,5828,32.5
2024-01-05 15:30:00+00:00,2024-01-06 20:00:00+00:00,6457,28.5
2024-01-05 18:30:00+00:00,2024-01-06 20:00:00+00:00,6491,25.5
2024-01-05 22:30:00+00:00,2024-01-06 20:00:00+00:00,6488,21.5
2024-01-04 22:30:00+00:00,2024-01-06 21:00:00+00:00,5338,46.5
2024-01-05 02:30:00+00:00,2024-01-06 21:00:00+00:00,5341,42.5
2024-01-05 04:30:00+00:00,2024-01-06 21:00:00+00:00,5324,40.5
2024-01-05 07:30:00+00:00,2024-01-06 21:00:00+00:00,5784,37.5
2024-01-05 09:30:00+00:00,2024-01-06 21:00:00+00:00,5783,35.5
2024-01-05 11:30:00+00:00,2024-01-06 21:00:00+00:00,5784,33.5
2024-01-05 15:30:00+00:00,2024-01-06 21:00:00+00:00,6444,29.5
2024-01-05 18:30:00+00:00,2024-01-06 21:00:00+00:00,6493,26.5
2024-01-05 22:30:00+00:00,2024-01-06 21:00:00+00:00,6480,22.5
